name,type,betweenness,community
Raymond Louis Specht,mentioned_only,0.0,167
Raymond Frank Mathew,mentioned_only,0.0,160
Russell Cope,mentioned_only,0.0,160
Russell Leslie Cope,mentioned_only,0.0,160
Eric Hobsbawn,mentioned_only,0.0,168
Lorraine Hartwell,mentioned_only,0.0,168
Max Hartwell,mentioned_only,0.0,168
Ronald Max Hartwell,mentioned_only,0.0,168
Cliff Walsh,mentioned_only,0.0,206
Hazel King,mentioned_only,0.0,206
Ken Cable,mentioned_only,0.0,206
Rae Else-Mitchell,mentioned_only,0.0,206
Russell Matthews,mentioned_only,0.0,206
S.S. Richardson,mentioned_only,0.0,206
Donald E. Fraser,mentioned_only,0.0,276
Ethel Slaughter,mentioned_only,0.0,276
F.J. Riley,mentioned_only,0.0,276
H.G. Holland,mentioned_only,0.0,276
Henry E. Boote,mentioned_only,0.0,276
Maurice Blackburn,mentioned_only,0.0,276
Thomas Walsh,mentioned_only,0.0,276
W. Maloney,mentioned_only,0.0,276
W.G. Higgs,mentioned_only,0.0,276
A.W. Martin,mentioned_only,0.0,289
Robert Stewart Parker,mentioned_only,0.0,289
Ronald Selkirk Panton,mentioned_only,0.0,169
Store Grundet,mentioned_only,0.0,169
C.S. Belshaw,mentioned_only,0.0,62
J.G. Crawford,mentioned_only,0.0,62
R.T. Shand,mentioned_only,0.0,62
T.W. Swan,mentioned_only,0.0001576101969388,62
Avon Hudson,mentioned_only,0.0,170
Hedley Marston,mentioned_only,0.0,170
Roger Cross',mentioned_only,0.0,170
Roger T. Cross,mentioned_only,0.0,170
Donald M. Cleland,mentioned_only,0.0,171
Nancy Lutton,mentioned_only,0.0,171
Rachel Cleland,mentioned_only,0.0,171
Ralph Anthony Charles de Boissière,mentioned_only,0.0,94
Ralph de Boissière,mentioned_only,0.0,94
de Boissière,mentioned_only,0.0,94
Dorothy Gibson,mentioned_only,0.0,265
J. Blake,mentioned_only,0.0,265
L. Churchward,mentioned_only,0.0,265
L. Fox,mentioned_only,0.0,265
W. Brown,mentioned_only,0.0,265
W. Gollan,mentioned_only,0.0,265
Bertram Stevens,mentioned_only,0.0,201
Bill Dunstan,mentioned_only,0.0,201
Bill Tonkin,mentioned_only,0.0,201
Lloyd Dumas,mentioned_only,0.0,201
W.S. Robinson,mentioned_only,0.0,201
Alec Fong Lim,mentioned_only,0.0,252
Bill Neidjie,mentioned_only,0.0,252
Constable Kym Chilton,mentioned_only,0.0,252
Elizabeth II,mentioned_only,0.0,252
Steele Hall,mentioned_only,0.0,252
William McMahon,mentioned_only,0.0,252
Wilson James,mentioned_only,0.0,252
Bill Callander,mentioned_only,0.0,160
Eunice Hanger,mentioned_only,0.0,160
Mena Abdullah,mentioned_only,0.0,160
St Ned,mentioned_only,0.0,160
Tony Hippisley,mentioned_only,0.0,160
William H. Peters,mentioned_only,0.0,160
Ray Williams,mentioned_only,0.0003158185350425,116
Raymond Ernest Verrills,mentioned_only,0.0,116
Elmo Pye,mentioned_only,0.0,290
Raymond McGrath,mentioned_only,0.0,290
Rex King,mentioned_only,0.0,291
Jill Bridgwood,mentioned_only,0.0,176
Gordon Rivers,mentioned_only,0.0,173
MS Acc03.250,mentioned_only,0.0,173
MS Acc09.189,mentioned_only,0.0,173
Rhys Maengwyn Jones,mentioned_only,0.0,173
Charlotte Shaw,mentioned_only,0.0,176
D. Deasey,mentioned_only,0.0,176
D. H. Lawrence,mentioned_only,0.0,176
T. E. Lawrence,mentioned_only,0.0,176
Sam Orr,mentioned_only,0.0,292
Frederick (Fred) Edmund Emery,mentioned_only,0.0,293
Richard Trahair,mentioned_only,0.0,293
Gryphon Books,mentioned_only,0.0,64
Jim Walker,mentioned_only,0.0,64
Pegasus Books,mentioned_only,0.0,64
Donald Horne,mentioned_only,0.0009473310786701,276
Ezra Norton,mentioned_only,0.0,276
Gordon Bryant,mentioned_only,0.0,276
John Kerr,mentioned_only,0.0,276
Kep Enderby,mentioned_only,0.0,276
Richard Victor Hall,mentioned_only,0.0,276
Rosemary Creswell Publications,mentioned_only,0.0,276
Ian Fleming,mentioned_only,0.0,39
Richard Sorge,mentioned_only,0.0,39
Sherlock Holmes,mentioned_only,0.0,39
F. W. Eggleston,mentioned_only,0.0,296
Frank Fox,mentioned_only,0.0,296
Frederick M,mentioned_only,0.0,296
Robert Muirhead Collins,mentioned_only,0.0,296
William Rooke Creswell,mentioned_only,0.0,296
A.B. Paterson,mentioned_only,0.0,247
Banjo Paterson,mentioned_only,0.0,247
Christina Macpherson,mentioned_only,0.0,247
Fred Archer,mentioned_only,0.0,247
Harry Nathan,mentioned_only,0.0,247
Harry Pearce,mentioned_only,0.0,247
Lesley Macpherson,mentioned_only,0.0,247
M. Herbert,mentioned_only,0.0,247
Marie Cowan,mentioned_only,0.0,247
Oscar Mendelsohn ',mentioned_only,0.0,247
Richard David Magoffin,mentioned_only,0.0,247
Samuel Hoffmeister,mentioned_only,0.0,247
Thomas Wood,mentioned_only,0.0,247
Conny Dietzschold Gallery,mentioned_only,0.0,160
Lismore Regional Gallery,mentioned_only,0.0,160
Multiple Box Sydney,mentioned_only,0.0,160
Queensland Art Gallery,mentioned_only,0.0,160
Richard Kelly,mentioned_only,0.0,160
MS Acc05.096,mentioned_only,0.0,179
Bendick Murrell,mentioned_only,0.0,306
Russell R. Braddon,mentioned_only,0.0,306
Russell Reading,mentioned_only,0.0015707186989049,306
Jan Zwicky,mentioned_only,0.0,160
Robert William Geoffrey Gray,mentioned_only,0.0,160
Kit Denton,mentioned_only,0.0,174
Michael Page,mentioned_only,0.0,174
Peter Rabbit,mentioned_only,0.0,174
Ghana Raymond,mentioned_only,0.0,176
Michael Charlton,mentioned_only,0.0,176
Robert Alwyn Raymond,mentioned_only,0.0,176
Andrew Garran,mentioned_only,0.0,296
John Quick,mentioned_only,0.0,296
Robert Garran,mentioned_only,0.0,296
Robert Randolph,mentioned_only,0.0,296
S.M. Bruce,mentioned_only,0.0,296
Ethel Joyce Roberts,mentioned_only,0.0,175
John Joseph Waldron,mentioned_only,0.0,175
Robin Carfrae Alston,mentioned_only,0.0,294
Chris Henning,mentioned_only,0.0,176
Elizabeth Swanson,mentioned_only,0.0,176
Emma Baulch,mentioned_only,0.0,176
Lyn Tranter,mentioned_only,0.0,176
Milly Colquhoun,mentioned_only,0.0,176
Kenneth Wallace-Crabbe,mentioned_only,0.0,84
Virginia Wallace-Crabbe,mentioned_only,0.0,84
Andrew Sibley,mentioned_only,0.0008185933802654,205
J.S. Manifold,mentioned_only,0.0,179
Sydney harbour,mentioned_only,0.0,179
Torres Islanders,mentioned_only,0.0,179
Archibald Prize,mentioned_only,0.0,295
Rodney Armour Milgate,mentioned_only,0.0,295
Desmond Kale,mentioned_only,0.0,160
Family Radio,mentioned_only,0.0,160
Hugh Roger McDonald,mentioned_only,0.0,160
Rough Wallaby,mentioned_only,0.0,160
Alex Robertson,mentioned_only,0.0,116
Andrei Zdravomislov,mentioned_only,0.0,116
Anne Whitehead,mentioned_only,0.0,116
Bruce Milliss,mentioned_only,0.0,116
David Milliss,mentioned_only,0.0,116
George Gipps,mentioned_only,0.0,116
Jane Franklin,mentioned_only,0.0,116
Jesse Jane - a,mentioned_only,0.0,116
Len Payne,mentioned_only,0.0,116
Lyall Green,mentioned_only,0.0,116
Lyall Munro,mentioned_only,0.0,116
Maurice Isaacs,mentioned_only,0.0,116
N. McKeller,mentioned_only,0.0,116
Pan Africa,mentioned_only,0.0,116
R. Buchorn,mentioned_only,0.0,116
Saint Vladimir,mentioned_only,0.0,116
Suse Wolf,mentioned_only,0.0,116
W.J. Broun,mentioned_only,0.0,116
Waterloo Creek,mentioned_only,0.0,116
William Ridley,mentioned_only,0.0,116
John Smalley,mentioned_only,0.0,178
Camille Desmoulins,mentioned_only,0.0,39
Catherine Veitch,mentioned_only,0.0,39
Charlie Power,mentioned_only,0.0,39
Cyril Augustus Power,mentioned_only,0.0,39
D.F. Martyn,mentioned_only,0.0,39
D.O. Masson,mentioned_only,0.0,39
David Bowman,mentioned_only,0.0,39
David Rivett,mentioned_only,0.0,39
Delme Forbes,mentioned_only,0.0,39
Don Hackett,mentioned_only,0.0,39
Donald Tyerman,mentioned_only,0.0,39
Douglas Wilkie,mentioned_only,0.0003343341731815,39
Elisabeth Murdoch,mentioned_only,0.0,39
H.R. Marston,mentioned_only,0.0,39
Harry Geddes,mentioned_only,0.0,39
Herbert Brookes,mentioned_only,0.0,39
Jack Fitzgerald,mentioned_only,0.0,39
John Miles,mentioned_only,0.0,39
Joy Saunders,mentioned_only,0.0,39
Ken May,mentioned_only,0.0,39
Ken Rivett,mentioned_only,0.0,39
MS Acc10.061,mentioned_only,0.0,39
Nan Rivett,mentioned_only,0.0,39
Nancy Summers,mentioned_only,0.0,39
Patricia Dunstan,mentioned_only,0.0,39
Rhyll Rivett,mentioned_only,0.0,39
Rita Dunstan,mentioned_only,0.0,39
Robert Gilmore,mentioned_only,0.0,39
Rohan Deakin Rivett,mentioned_only,0.0,39
Rupert Max Stuart,mentioned_only,0.0,39
Rupert Murdoch,mentioned_only,0.0,39
Rupert Stuart,mentioned_only,0.0,39
Stella Rivett,mentioned_only,0.0,39
T.C. Bray,mentioned_only,0.001256096446192,39
Tom Dixon,mentioned_only,0.0,39
Albert Keesing,mentioned_only,0.0,94
John Bligh,mentioned_only,0.0,94
John Heyer,mentioned_only,0.0,94
Norman Talbot,mentioned_only,0.0,94
Robert Fitz Gerald,mentioned_only,0.0,94
Rose Browne,mentioned_only,0.0,296
Thomas Alexander Browne,mentioned_only,0.0001576101969388,296
Albin Eiger,mentioned_only,0.0,179
Dorothy Blewett,mentioned_only,0.0,179
Howard Mitcham,mentioned_only,0.0,179
J.F. Shields,mentioned_only,0.0,179
John Symonds,mentioned_only,0.0,179
Marguerite Harris,mentioned_only,0.0,179
Pat Flower,mentioned_only,0.0,179
Philip Ward,mentioned_only,0.0,179
Rigby Graham,mentioned_only,0.0,179
Rolf Henkl,mentioned_only,0.0,179
Wilhelm Hiener,mentioned_only,0.0,179
Ron J. Harrigan,mentioned_only,0.0,180
Alan Tregaskis,mentioned_only,0.0,84
Claire O'Brien,mentioned_only,0.0,84
Denise Levertov,mentioned_only,0.0,84
Elizabeth Marsh,mentioned_only,0.0,84
Emeritus Fellowship,mentioned_only,0.0,84
Geoffrey Bingham,mentioned_only,0.0,84
Lady Casey,mentioned_only,0.0,84
Robert Frost Prize,mentioned_only,0.0,84
Rosemary de Brissac Dobson,mentioned_only,0.0,84
Rosemary de Brissac Dobson Bolton,mentioned_only,0.0,84
Manning Clark House,mentioned_only,0.0,116
Alan Benjamin,mentioned_only,0.0,176
Farrogoan H. Alwyn Lee,mentioned_only,0.0,176
Files 1954-1972,mentioned_only,0.0,176
Ian Mair,mentioned_only,0.0,176
Rhodes Scholar,mentioned_only,0.0,176
John Drysdale,mentioned_only,0.0,297
A. P. Fleming,mentioned_only,0.0,181
Adolph S. Ochs,mentioned_only,0.0,181
Gerald W. Johnson,mentioned_only,0.0,181
St George,mentioned_only,0.0,181
A. J. Rose,mentioned_only,0.0,298
Bernard Coles,mentioned_only,0.0,298
Betty Bowen,mentioned_only,0.0,298
Bruce Williams,mentioned_only,0.0,298
Betty Searle,mentioned_only,0.0,39
David McKnight,mentioned_only,0.0,39
Jo Hawke,mentioned_only,0.0,39
Katherine Prentice,mentioned_only,0.0,39
Ken Gott,mentioned_only,0.0,39
Paul Stenhouse,mentioned_only,0.0,39
Ron Maxwell,mentioned_only,0.0,39
Rowan Cahill,mentioned_only,0.0,39
Rupert Ernest Lockwood,mentioned_only,0.0,39
Tas Bull,mentioned_only,0.0,39
Veronica English,mentioned_only,0.0,39
Vic Bird,mentioned_only,0.0,39
Russell Trood,mentioned_only,0.0,299
A.E. Percival,mentioned_only,0.0,306
James Whitehand,mentioned_only,0.0,306
Kathy Gaskin,mentioned_only,0.0,306
MS Acc04.264,mentioned_only,0.0,306
Duncan Max Meldrum,mentioned_only,0.0,247
H.C. Robbins Landon,mentioned_only,0.0,247
John Gawsworth,mentioned_only,0.0,247
MS Acc04.245,mentioned_only,0.0,247
Russell Ralph Foreman,mentioned_only,0.0,247
Ben Gascoigne,mentioned_only,0.0,300
Rosalie Gascoigne,mentioned_only,0.0,300
Sidney Charles Bartholomew,mentioned_only,0.0,300
Academia Scientiarum Mohyl-Mazepianiana Ukrainensis,mentioned_only,0.0,301
Mykola Bereza,mentioned_only,0.0,301
Novyi Pokhid,mentioned_only,0.0,301
Stepan Radion,mentioned_only,0.0,301
Ukrainica Australiana,mentioned_only,0.0,301
Doris Day,mentioned_only,0.0,78
Eena Dale Young,mentioned_only,0.0,78
Lindsay Clinch,mentioned_only,0.0,78
Margaret Whitlam,mentioned_only,0.0015707186989049,78
Sally Baker,mentioned_only,0.0,78
Sidney J. Baker,mentioned_only,0.0001579092675212,78
Chinese Dai,mentioned_only,0.0,73
Dale Sara Dowse,mentioned_only,0.0,73
Lisa Fitch,mentioned_only,0.0,73
Literary Awards 2006,mentioned_only,0.0,73
Margaret Throsby,mentioned_only,0.0,73
Penny Pollitt,mentioned_only,0.0,73
Alexander Dmitrievich,mentioned_only,0.0,205
Bendigo Art Gallery,mentioned_only,0.0,205
Bruno Leti,mentioned_only,0.0,205
Eva Breuer,mentioned_only,0.0,205
Helen Maxwell Gallery,mentioned_only,0.0,205
Josef Lebovic,mentioned_only,0.0,205
Leonard French,mentioned_only,0.0,205
Leonard Joel,mentioned_only,0.0,205
Nevill Drury,mentioned_only,0.0,205
Phyllis Boyd,mentioned_only,0.0,205
Dorothy Johnston,mentioned_only,0.0,73
Boxes 1-5,mentioned_only,0.0,302
Library Award,mentioned_only,0.0,303
Adolphe Schloesser,mentioned_only,0.0,94
Carl Schloesser,mentioned_only,0.0,94
Falk Schloesser,mentioned_only,0.0,94
Robert Slessor,mentioned_only,0.0,94
A. H. Davis,mentioned_only,0.0,247
A.H. Davis,mentioned_only,0.0,247
Alfred Harford,mentioned_only,0.0,247
Arthur Davis,mentioned_only,0.0,247
Arthur Hoey Davis,mentioned_only,0.0,247
Christina Brodie,mentioned_only,0.0,247
Eric Davis,mentioned_only,0.0,247
Maurice Chapman,mentioned_only,0.0,247
Myda Lee - picture,mentioned_only,0.0,247
Mrs Allan,mentioned_only,0.0,182
Fellows of,mentioned_only,0.0,252
Sydney Morning Herald,mentioned_only,0.0,265
The Gadfly,mentioned_only,0.0,265
Stephen Lacey,mentioned_only,0.0,304
Martin Long,mentioned_only,0.0,40
Raymond Southall,mentioned_only,0.0,40
Robert Hood,mentioned_only,0.0,40
Steve Wright,mentioned_only,0.0,40
Michael O'Connor,mentioned_only,0.0,305
Norman Leslie,mentioned_only,0.0,305
Paul Playoust,mentioned_only,0.0,305
Peter Golding,mentioned_only,0.0,305
Peter Robinson,mentioned_only,0.0,305
Ray McEwan,mentioned_only,0.0,305
"Wizard"" Smith",mentioned_only,0.0,305
Springbok Tour,mentioned_only,0.0,113
Joel Hayward,mentioned_only,0.0,186
Stuart Forbes,mentioned_only,0.0,186
Arthur Burns,mentioned_only,0.0,216
David Cottrell,mentioned_only,0.0,216
Ged Martin,mentioned_only,0.0,216
Ian Donaldson,mentioned_only,0.0,216
Janet McCalman,mentioned_only,0.0,216
Joan Allen,mentioned_only,0.0,216
John Christopher,mentioned_only,0.0,216
John Hardy,mentioned_only,0.0,216
John LaNuaze,mentioned_only,0.0,216
Nicolas Jose,mentioned_only,0.0,216
Rosemary Brissenden,mentioned_only,0.0,216
Susan Margaret Magarey,mentioned_only,0.0,216
Maggie Tabberer,mentioned_only,0.0,78
Susan Jean Mitchell,mentioned_only,0.0,78
Ada Cambridge,mentioned_only,0.0,186
Lady Newdigate Newdegate,mentioned_only,0.0,186
William Sharp,mentioned_only,0.0,186
Sydney Powell,mentioned_only,0.0,307
Thomas Arthur Guy,mentioned_only,0.0,94
Tom Hungerford,mentioned_only,0.0,94
Tom) Hungerford,mentioned_only,0.0,94
Death Syndrome,mentioned_only,0.0,185
T.H. Prichard,mentioned_only,0.0,94
Ernest Mander,mentioned_only,0.0,94
Frank Wilmot,mentioned_only,0.0,94
Jim Devaney,mentioned_only,0.0,94
Bernard Hesling,mentioned_only,0.0,116
Brian Johns,mentioned_only,0.0,116
Frank Benier,mentioned_only,0.0,116
Ian Jacoby,mentioned_only,0.0,116
Robert Hughes,mentioned_only,0.0,116
Sylvia Lawson,mentioned_only,0.0,116
William McMahon Ball,mentioned_only,0.0,116
Thomas Walter White,mentioned_only,0.0,206
Alex Jameson,mentioned_only,0.0,187
George Swinburne,mentioned_only,0.0,187
Hugh V. McKay,mentioned_only,0.0,187
R.R. Grundy,mentioned_only,0.0,187
W.M. Hughes,mentioned_only,0.0,187
Jessie Catherine Couvreur,mentioned_only,0.0,308
née Huybers,mentioned_only,0.0,308
Andrew W. Mellor,mentioned_only,0.0,205
Contemporary Art History,mentioned_only,0.0,205
Terence Edwin,mentioned_only,0.0,205
Terry Smith,mentioned_only,0.0,205
Terry) Smith,mentioned_only,0.0,205
Edward Lord,mentioned_only,0.0,74
Doreen Powell,mentioned_only,0.0,188
Enid Bach,mentioned_only,0.0,188
Eva D. Spicer,mentioned_only,0.0,188
NLA MS 9353,mentioned_only,0.0,188
Pamela Lewis,mentioned_only,0.0,188
Peter Arnold,mentioned_only,0.0,188
Ronald Grieve,mentioned_only,0.0,188
E.T. Quayle,mentioned_only,0.0,309
Lensfield Rd,mentioned_only,0.0,309
R.F. Scott,mentioned_only,0.0,309
Alice Springs,mentioned_only,0.0,27
Jimmy Blacksmith,mentioned_only,0.0,27
Pine Gap,mentioned_only,0.0,27
Steven Spielberg,mentioned_only,0.0,27
Thomas Kenneally,mentioned_only,0.0,27
Thomas Michael Keneally,mentioned_only,0.0,27
Andrew Inglis Clark,mentioned_only,0.0,186
J.W. Bavin,mentioned_only,0.0,186
John Gordon,mentioned_only,0.0,186
R. Muirhead Collins,mentioned_only,0.0,186
Harold White Fellow,mentioned_only,0.0,160
Peter Skrzynecki,mentioned_only,0.0,160
Evan Whitton,mentioned_only,0.0,39
W.C. Wentworth,mentioned_only,0.0,39
Lockie Leonard,mentioned_only,0.0,26
Timothy John,mentioned_only,0.0,26
Jeanne Jeffares,mentioned_only,0.0,176
Pat Woolley,mentioned_only,0.0,189
Deutsche Welle,mentioned_only,0.0,310
Georgina Beier,mentioned_only,0.0,310
Arthur Fadden,mentioned_only,0.0001600936358464,172
Don Aitken,mentioned_only,0.0,172
Joseph Lyons,mentioned_only,0.0,172
Lloyd George,mentioned_only,0.0,172
Stanley Bruce,mentioned_only,0.0,172
Adam Lindsay Gordon,mentioned_only,0.0,311
C. Hartley Grattan,mentioned_only,0.0,279
Edward Vivian,mentioned_only,0.0,279
H. Higgins,mentioned_only,0.0,279
H.B. Higgins,mentioned_only,0.0,279
M.B. Higgins,mentioned_only,0.0,279
Mrs J. Higgins,mentioned_only,0.0,279
Rann Daly,mentioned_only,0.0,279
Vivian B. Smith,mentioned_only,0.0,279
Marie Hyde,mentioned_only,0.0,206
Eve Abbey,mentioned_only,0.0,312
Anne Marie Stadler,mentioned_only,0.0,190
R.B. Farrell,mentioned_only,0.0,190
Christopher Wallace-Crabb,mentioned_only,0.0,94
Black Robinson,mentioned_only,0.0,35
George Augustus Robinson,mentioned_only,0.0,35
Queen Trucanini,mentioned_only,0.0,35
Vivienne Rae-Ellis,mentioned_only,0.0,35
William Ernest Hotchkiss,mentioned_only,0.0,127
Andrew Carnegie,mentioned_only,0.0,45
Arthur Wellesley,mentioned_only,0.0,45
Byram Mansell,mentioned_only,0.0,45
Charles Dicken,mentioned_only,0.0,45
Edward Bulwer,mentioned_only,0.0,45
Eliza O'Connell,mentioned_only,0.0,45
Farmer Whyte,mentioned_only,0.0,45
G.B. Lord Rodney,mentioned_only,0.0,45
George III,mentioned_only,0.0,45
Henry Irving,mentioned_only,0.0,45
J. Kaines,mentioned_only,0.0,45
J.H. Leigh Hunt,mentioned_only,0.0,45
James B. Rudd,mentioned_only,0.0,45
James Bryce,mentioned_only,0.0,45
Jim Taylor,mentioned_only,0.0,45
John Walker,mentioned_only,0.0,45
Lytton Dickens,mentioned_only,0.0,45
Maria Kuhn,mentioned_only,0.0,45
Reginald F.D. Palgrave,mentioned_only,0.0,45
Robert Louis Stevenson,mentioned_only,0.0,45
Sophie Dumaresq,mentioned_only,0.0,45
T.H. Williams,mentioned_only,0.0,45
Thomas Carlyle,mentioned_only,0.0,45
Thomas Edison,mentioned_only,0.0,45
Victor Daley,mentioned_only,0.0,45
W. Farmer Whyte,mentioned_only,0.0,45
Walter Scott,mentioned_only,0.0,45
William Clarke,mentioned_only,0.0,45
William Hughes,mentioned_only,0.0,45
memoria del,mentioned_only,0.0,45
W. H. Traill,mentioned_only,0.0,191
Thomas Hardy,mentioned_only,0.0,313
Walter Turner,mentioned_only,0.0,313
A. Macmillan,mentioned_only,0.0,192
Alex Zarnam,mentioned_only,0.0,192
Alfred Taylor,mentioned_only,0.0,192
C.J. Harding,mentioned_only,0.0,192
Caroline White,mentioned_only,0.0,192
E.B. Watson,mentioned_only,0.0,192
Francis Gibson,mentioned_only,0.0,192
Garth Wilkinson,mentioned_only,0.0,192
George Edmondsons,mentioned_only,0.0,192
H.B. Adams,mentioned_only,0.0,192
H.B. Zolman,mentioned_only,0.0,192
H.S. King,mentioned_only,0.0,192
Henry Rushner,mentioned_only,0.0,192
Hugh Williams,mentioned_only,0.0,192
J. Richmond,mentioned_only,0.0,192
J.M. Moir,mentioned_only,0.0,192
James Watson,mentioned_only,0.0,192
Jane Smith,mentioned_only,0.0,192
Laura Linton,mentioned_only,0.0,192
Louthward Smith,mentioned_only,0.0,192
Mary Linton,mentioned_only,0.0,192
Mentia Taylor,mentioned_only,0.0,192
N. Parne,mentioned_only,0.0,192
N. Wehnert,mentioned_only,0.0,192
Port Arthur,mentioned_only,0.0,192
R. Angus Smith,mentioned_only,0.0,192
R. Westcott,mentioned_only,0.0,192
R.A. Smith,mentioned_only,0.0,192
S.M. Gibson,mentioned_only,0.0,192
T. Hisling,mentioned_only,0.0,192
W.J. Linton,mentioned_only,0.0,192
William Molesworth,mentioned_only,0.0,192
William Wade Linton,mentioned_only,0.0,192
Alan Paton,mentioned_only,0.0,62
Bancroft Clark,mentioned_only,0.0,62
D.W. Kruger,mentioned_only,0.0,62
Dougal Malcolm,mentioned_only,0.0,62
K. Kirkwood,mentioned_only,0.0,62
L.M. Thompson,mentioned_only,0.0,62
Lord Reith,mentioned_only,0.0,62
Mrs Gillett,mentioned_only,0.0,62
P.G.H. Boswell,mentioned_only,0.0,62
Piet Beukes,mentioned_only,0.0,62
V.C.H.R. Brereton,mentioned_only,0.0,62
W.J. de Kock,mentioned_only,0.0,62
Box 1 - Canberra,mentioned_only,0.0,193
Box 2 - Maps,mentioned_only,0.0,193
William Bluett,mentioned_only,0.0,193
W. R,mentioned_only,0.0,172
W. R. Easdown,mentioned_only,0.0,314
William Easdown Smith,mentioned_only,0.0,314
William Robert Easdown,mentioned_only,0.0,314
Avery Brundage,mentioned_only,0.0,172
Derek Shreiber,mentioned_only,0.0,172
Gordon Bennett,mentioned_only,0.0,172
Hans de Fremery,mentioned_only,0.0,172
J.H. Tyer,mentioned_only,0.0,172
James Pitman,mentioned_only,0.0,172
James W. Fulbright,mentioned_only,0.0,172
John Wedderburn-Maxwell,mentioned_only,0.0,172
Kent Hughes,mentioned_only,0.0,172
Kent Hughes',mentioned_only,0.0,172
Les Norman,mentioned_only,0.0,172
Louis Loder,mentioned_only,0.0,172
Norman Martin,mentioned_only,0.0,172
Tom Lingford,mentioned_only,0.0,172
W. T. Wilkinson,mentioned_only,0.0,194
Eliot V. Elliott,mentioned_only,0.0,94
Ernest Julius,mentioned_only,0.0,195
A. Panzini,mentioned_only,0.0,186
C.E. Sayers,mentioned_only,0.0,186
Edmund Gosse,mentioned_only,0.0,186
Ernest Philpot,mentioned_only,0.0,186
F. Vanzetti,mentioned_only,0.0,186
G. Bernard Shaw,mentioned_only,0.0,186
Archer Russell,mentioned_only,0.0,35
